reference,position,total_coverage
NZ_MT874924.1,7300,252
NZ_MT874924.1,7301,252
NZ_MT874924.1,7302,252
NZ_MT874924.1,7303,252
NZ_MT874924.1,7304,252
NZ_MT874924.1,7305,252
NZ_MT874924.1,7306,252
NZ_MT874924.1,7307,252
NZ_MT874924.1,7308,252
NZ_MT874924.1,7309,250
NZ_MT874924.1,7310,250
NZ_MT874924.1,7311,250
NZ_MT874924.1,7312,252
NZ_MT874924.1,7313,252
NZ_MT874924.1,7314,252
NZ_MT874924.1,7315,252
NZ_MT874924.1,7316,252
NZ_MT874924.1,7317,252
NZ_MT874924.1,7318,252
NZ_MT874924.1,7319,252
NZ_MT874924.1,7320,252
NZ_MT874924.1,7321,252
NZ_MT874924.1,7322,252
NZ_MT874924.1,7323,252
NZ_MT874924.1,7324,252
NZ_MT874924.1,7325,252
NZ_MT874924.1,7326,252
NZ_MT874924.1,7327,252
NZ_MT874924.1,7328,252
NZ_MT874924.1,7329,252
NZ_MT874924.1,7330,252
NZ_MT874924.1,7331,252
NZ_MT874924.1,7332,252
NZ_MT874924.1,7333,252
NZ_MT874924.1,7334,252
NZ_MT874924.1,7335,252
NZ_MT874924.1,7336,252
NZ_MT874924.1,7337,252
NZ_MT874924.1,7338,252
NZ_MT874924.1,7339,252
NZ_MT874924.1,7340,252
NZ_MT874924.1,7341,252
NZ_MT874924.1,7342,252
NZ_MT874924.1,7343,252
NZ_MT874924.1,7344,252
NZ_MT874924.1,7345,252
NZ_MT874924.1,7346,252
NZ_MT874924.1,7347,252
NZ_MT874924.1,7348,252
NZ_MT874924.1,7349,252
NZ_MT874924.1,7350,252
NZ_MT874924.1,7351,252
NZ_MT874924.1,7352,252
NZ_MT874924.1,7353,252
NZ_MT874924.1,7354,252
NZ_MT874924.1,7355,252
NZ_MT874924.1,7356,252
NZ_MT874924.1,7357,252
NZ_MT874924.1,7358,252
NZ_MT874924.1,7359,252
NZ_MT874924.1,7360,252
NZ_MT874924.1,7361,252
NZ_MT874924.1,7362,252
NZ_MT874924.1,7363,252
NZ_MT874924.1,7364,252
NZ_MT874924.1,7365,252
NZ_MT874924.1,7366,251
NZ_MT874924.1,7367,251
NZ_MT874924.1,7368,251
NZ_MT874924.1,7369,251
NZ_MT874924.1,7370,251
NZ_MT874924.1,7371,251
NZ_MT874924.1,7372,251
NZ_MT874924.1,7373,251
NZ_MT874924.1,7374,251
NZ_MT874924.1,7375,251
NZ_MT874924.1,7376,251
NZ_MT874924.1,7377,251
NZ_MT874924.1,7378,251
NZ_MT874924.1,7379,251
NZ_MT874924.1,7380,251
NZ_MT874924.1,7381,251
NZ_MT874924.1,7382,251
NZ_MT874924.1,7383,251
NZ_MT874924.1,7384,251
NZ_MT874924.1,7385,251
NZ_MT874924.1,7386,251
NZ_MT874924.1,7387,251
NZ_MT874924.1,7388,251
NZ_MT874924.1,7389,251
NZ_MT874924.1,7390,251
NZ_MT874924.1,7391,251
NZ_MT874924.1,7392,251
NZ_MT874924.1,7393,251
NZ_MT874924.1,7394,251
NZ_MT874924.1,7395,251
NZ_MT874924.1,7396,251
NZ_MT874924.1,7397,251
NZ_MT874924.1,7398,251
NZ_MT874924.1,7399,251
NZ_MT874924.1,7400,251
NZ_MT874924.1,7401,251
NZ_MT874924.1,7402,251
NZ_MT874924.1,7403,251
NZ_MT874924.1,7404,251
NZ_MT874924.1,7405,251
NZ_MT874924.1,7406,251
NZ_MT874924.1,7407,251
NZ_MT874924.1,7408,249
NZ_MT874924.1,7409,251
NZ_MT874924.1,7410,251
NZ_MT874924.1,7411,251
NZ_MT874924.1,7412,251
NZ_MT874924.1,7413,251
NZ_MT874924.1,7414,251
NZ_MT874924.1,7415,251
NZ_MT874924.1,7416,251
NZ_MT874924.1,7417,251
NZ_MT874924.1,7418,251
NZ_MT874924.1,7419,251
NZ_MT874924.1,7420,251
NZ_MT874924.1,7421,251
NZ_MT874924.1,7422,251
NZ_MT874924.1,7423,249
NZ_MT874924.1,7424,251
NZ_MT874924.1,7425,251
NZ_MT874924.1,7426,251
NZ_MT874924.1,7427,251
NZ_MT874924.1,7428,251
NZ_MT874924.1,7429,251
NZ_MT874924.1,7430,251
NZ_MT874924.1,7431,251
NZ_MT874924.1,7432,251
NZ_MT874924.1,7433,251
NZ_MT874924.1,7434,251
NZ_MT874924.1,7435,249
NZ_MT874924.1,7436,251
NZ_MT874924.1,7437,251
NZ_MT874924.1,7438,251
NZ_MT874924.1,7439,251
NZ_MT874924.1,7440,251
NZ_MT874924.1,7441,251
NZ_MT874924.1,7442,251
NZ_MT874924.1,7443,251
NZ_MT874924.1,7444,251
NZ_MT874924.1,7445,251
NZ_MT874924.1,7446,251
NZ_MT874924.1,7447,251
NZ_MT874924.1,7448,249
NZ_MT874924.1,7449,251
NZ_MT874924.1,7450,251
NZ_MT874924.1,7451,251
NZ_MT874924.1,7452,251
NZ_MT874924.1,7453,251
NZ_MT874924.1,7454,251
NZ_MT874924.1,7455,251
NZ_MT874924.1,7456,251
NZ_MT874924.1,7457,251
NZ_MT874924.1,7458,251
NZ_MT874924.1,7459,251
NZ_MT874924.1,7460,251
NZ_MT874924.1,7461,251
NZ_MT874924.1,7462,251
NZ_MT874924.1,7463,251
NZ_MT874924.1,7464,251
NZ_MT874924.1,7465,251
NZ_MT874924.1,7466,251
NZ_MT874924.1,7467,249
NZ_MT874924.1,7468,249
NZ_MT874924.1,7469,249
NZ_MT874924.1,7470,249
NZ_MT874924.1,7471,249
NZ_MT874924.1,7472,249
NZ_MT874924.1,7473,249
NZ_MT874924.1,7474,249
NZ_MT874924.1,7475,249
NZ_MT874924.1,7476,249
NZ_MT874924.1,7477,249
NZ_MT874924.1,7478,249
NZ_MT874924.1,7479,249
NZ_MT874924.1,7480,249
NZ_MT874924.1,7481,249
NZ_MT874924.1,7482,249
NZ_MT874924.1,7483,249
NZ_MT874924.1,7484,249
NZ_MT874924.1,7485,249
NZ_MT874924.1,7486,249
NZ_MT874924.1,7487,249
NZ_MT874924.1,7488,249
NZ_MT874924.1,7489,249
NZ_MT874924.1,7490,249
NZ_MT874924.1,7491,249
NZ_MT874924.1,7492,249
NZ_MT874924.1,7493,249
NZ_MT874924.1,7494,249
NZ_MT874924.1,7495,249
NZ_MT874924.1,7496,249
NZ_MT874924.1,7497,249
NZ_MT874924.1,7498,249
NZ_MT874924.1,7499,249
NZ_MT874924.1,7500,249
NZ_MT874924.1,7501,249
NZ_MT874924.1,7502,249
NZ_MT874924.1,7503,249
NZ_MT874924.1,7504,249
NZ_MT874924.1,7505,249
NZ_MT874924.1,7506,249
NZ_MT874924.1,7507,249
NZ_MT874924.1,7508,249
NZ_MT874924.1,7509,249
NZ_MT874924.1,7510,249
NZ_MT874924.1,7511,249
NZ_MT874924.1,7512,249
NZ_MT874924.1,7513,249
NZ_MT874924.1,7514,249
NZ_MT874924.1,7515,249
NZ_MT874924.1,7516,249
NZ_MT874924.1,7517,249
NZ_MT874924.1,7518,249
NZ_MT874924.1,7519,249
NZ_MT874924.1,7520,249
NZ_MT874924.1,7521,249
NZ_MT874924.1,7522,249
NZ_MT874924.1,7523,249
NZ_MT874924.1,7524,249
NZ_MT874924.1,7525,249
NZ_MT874924.1,7526,249
NZ_MT874924.1,7527,249
NZ_MT874924.1,7528,249
NZ_MT874924.1,7529,249
NZ_MT874924.1,7530,249
NZ_MT874924.1,7531,249
NZ_MT874924.1,7532,249
NZ_MT874924.1,7533,249
NZ_MT874924.1,7534,249
NZ_MT874924.1,7535,249
NZ_MT874924.1,7536,249
NZ_MT874924.1,7537,249
NZ_MT874924.1,7538,249
NZ_MT874924.1,7539,249
NZ_MT874924.1,7540,249
NZ_MT874924.1,7541,249
NZ_MT874924.1,7542,249
NZ_MT874924.1,7543,249
NZ_MT874924.1,7544,249
NZ_MT874924.1,7545,249
NZ_MT874924.1,7546,249
NZ_MT874924.1,7547,249
NZ_MT874924.1,7548,249
NZ_MT874924.1,7549,249
NZ_MT874924.1,7550,249
NZ_MT874924.1,7551,249
NZ_MT874924.1,7552,249
NZ_MT874924.1,7553,249
NZ_MT874924.1,7554,249
NZ_MT874924.1,7555,249
NZ_MT874924.1,7556,249
NZ_MT874924.1,7557,249
NZ_MT874924.1,7558,249
NZ_MT874924.1,7559,249
NZ_MT874924.1,7560,249
NZ_MT874924.1,7561,249
NZ_MT874924.1,7562,249
NZ_MT874924.1,7563,249
NZ_MT874924.1,7564,249
NZ_MT874924.1,7565,249
NZ_MT874924.1,7566,249
NZ_MT874924.1,7567,249
NZ_MT874924.1,7568,249
NZ_MT874924.1,7569,249
NZ_MT874924.1,7570,249
NZ_MT874924.1,7571,249
NZ_MT874924.1,7572,249
NZ_MT874924.1,7573,249
NZ_MT874924.1,7574,249
NZ_MT874924.1,7575,249
NZ_MT874924.1,7576,249
NZ_MT874924.1,7577,249
NZ_MT874924.1,7578,249
NZ_MT874924.1,7579,249
NZ_MT874924.1,7580,249
NZ_MT874924.1,7581,249
NZ_MT874924.1,7582,249
NZ_MT874924.1,7583,249
NZ_MT874924.1,7584,249
NZ_MT874924.1,7585,249
NZ_MT874924.1,7586,249
NZ_MT874924.1,7587,249
NZ_MT874924.1,7588,249
NZ_MT874924.1,7589,249
NZ_MT874924.1,7590,249
NZ_MT874924.1,7591,249
NZ_MT874924.1,7592,249
NZ_MT874924.1,7593,249
NZ_MT874924.1,7594,249
NZ_MT874924.1,7595,249
NZ_MT874924.1,7596,249
NZ_MT874924.1,7597,249
NZ_MT874924.1,7598,249
NZ_MT874924.1,7599,249
NZ_MT874924.1,7600,249
NZ_MT874924.1,7601,249
NZ_MT874924.1,7602,249
NZ_MT874924.1,7603,249
NZ_MT874924.1,7604,249
NZ_MT874924.1,7605,249
NZ_MT874924.1,7606,249
NZ_MT874924.1,7607,249
NZ_MT874924.1,7608,249
NZ_MT874924.1,7609,249
NZ_MT874924.1,7610,249
NZ_MT874924.1,7611,249
NZ_MT874924.1,7612,249
NZ_MT874924.1,7613,249
NZ_MT874924.1,7614,249
NZ_MT874924.1,7615,249
NZ_MT874924.1,7616,249
NZ_MT874924.1,7617,249
NZ_MT874924.1,7618,249
NZ_MT874924.1,7619,249
NZ_MT874924.1,7620,249
NZ_MT874924.1,7621,249
NZ_MT874924.1,7622,249
NZ_MT874924.1,7623,249
NZ_MT874924.1,7624,249
NZ_MT874924.1,7625,249
NZ_MT874924.1,7626,249
NZ_MT874924.1,7627,249
NZ_MT874924.1,7628,249
NZ_MT874924.1,7629,249
NZ_MT874924.1,7630,249
NZ_MT874924.1,7631,249
NZ_MT874924.1,7632,249
NZ_MT874924.1,7633,249
NZ_MT874924.1,7634,249
NZ_MT874924.1,7635,249
NZ_MT874924.1,7636,249
NZ_MT874924.1,7637,249
NZ_MT874924.1,7638,249
NZ_MT874924.1,7639,249
NZ_MT874924.1,7640,249
NZ_MT874924.1,7641,249
NZ_MT874924.1,7642,249
NZ_MT874924.1,7643,249
NZ_MT874924.1,7644,249
NZ_MT874924.1,7645,249
NZ_MT874924.1,7646,249
NZ_MT874924.1,7647,249
NZ_MT874924.1,7648,249
NZ_MT874924.1,7649,249
NZ_MT874924.1,7650,249
NZ_MT874924.1,7651,249
NZ_MT874924.1,7652,249
NZ_MT874924.1,7653,249
NZ_MT874924.1,7654,249
NZ_MT874924.1,7655,249
NZ_MT874924.1,7656,249
NZ_MT874924.1,7657,249
NZ_MT874924.1,7658,249
NZ_MT874924.1,7659,249
NZ_MT874924.1,7660,249
NZ_MT874924.1,7661,249
NZ_MT874924.1,7662,249
NZ_MT874924.1,7663,249
NZ_MT874924.1,7664,249
NZ_MT874924.1,7665,249
NZ_MT874924.1,7666,249
NZ_MT874924.1,7667,249
NZ_MT874924.1,7668,249
NZ_MT874924.1,7669,249
NZ_MT874924.1,7670,249
NZ_MT874924.1,7671,249
NZ_MT874924.1,7672,249
NZ_MT874924.1,7673,249
NZ_MT874924.1,7674,249
NZ_MT874924.1,7675,249
NZ_MT874924.1,7676,249
NZ_MT874924.1,7677,249
NZ_MT874924.1,7678,249
NZ_MT874924.1,7679,249
NZ_MT874924.1,7680,249
NZ_MT874924.1,7681,249
NZ_MT874924.1,7682,249
NZ_MT874924.1,7683,249
NZ_MT874924.1,7684,249
NZ_MT874924.1,7685,249
NZ_MT874924.1,7686,249
NZ_MT874924.1,7687,249
NZ_MT874924.1,7688,249
NZ_MT874924.1,7689,249
NZ_MT874924.1,7690,249
NZ_MT874924.1,7691,249
NZ_MT874924.1,7692,249
NZ_MT874924.1,7693,249
NZ_MT874924.1,7694,249
NZ_MT874924.1,7695,249
NZ_MT874924.1,7696,249
NZ_MT874924.1,7697,249
NZ_MT874924.1,7698,249
NZ_MT874924.1,7699,249
NZ_MT874924.1,7700,249
NZ_MT874924.1,7701,249
NZ_MT874924.1,7702,249
NZ_MT874924.1,7703,249
NZ_MT874924.1,7704,249
NZ_MT874924.1,7705,249
NZ_MT874924.1,7706,249
NZ_MT874924.1,7707,249
NZ_MT874924.1,7708,249
NZ_MT874924.1,7709,249
NZ_MT874924.1,7710,249
NZ_MT874924.1,7711,249
NZ_MT874924.1,7712,249
NZ_MT874924.1,7713,249
NZ_MT874924.1,7714,249
NZ_MT874924.1,7715,249
NZ_MT874924.1,7716,249
NZ_MT874924.1,7717,249
NZ_MT874924.1,7718,249
NZ_MT874924.1,7719,249
NZ_MT874924.1,7720,249
NZ_MT874924.1,7721,249
NZ_MT874924.1,7722,249
NZ_MT874924.1,7723,249
NZ_MT874924.1,7724,249
NZ_MT874924.1,7725,249
NZ_MT874924.1,7726,249
NZ_MT874924.1,7727,249
NZ_MT874924.1,7728,249
NZ_MT874924.1,7729,249
NZ_MT874924.1,7730,249
NZ_MT874924.1,7731,249
NZ_MT874924.1,7732,249
NZ_MT874924.1,7733,249
NZ_MT874924.1,7734,249
NZ_MT874924.1,7735,249
NZ_MT874924.1,7736,249
NZ_MT874924.1,7737,249
NZ_MT874924.1,7738,249
NZ_MT874924.1,7739,249
NZ_MT874924.1,7740,249
NZ_MT874924.1,7741,249
NZ_MT874924.1,7742,249
NZ_MT874924.1,7743,249
NZ_MT874924.1,7744,249
NZ_MT874924.1,7745,249
NZ_MT874924.1,7746,249
NZ_MT874924.1,7747,249
NZ_MT874924.1,7748,249
NZ_MT874924.1,7749,249
NZ_MT874924.1,7750,249
NZ_MT874924.1,7751,249
NZ_MT874924.1,7752,249
NZ_MT874924.1,7753,249
NZ_MT874924.1,7754,249
NZ_MT874924.1,7755,249
NZ_MT874924.1,7756,249
NZ_MT874924.1,7757,249
NZ_MT874924.1,7758,249
NZ_MT874924.1,7759,249
NZ_MT874924.1,7760,249
NZ_MT874924.1,7761,249
NZ_MT874924.1,7762,249
NZ_MT874924.1,7763,249
NZ_MT874924.1,7764,249
NZ_MT874924.1,7765,249
NZ_MT874924.1,7766,249
NZ_MT874924.1,7767,249
NZ_MT874924.1,7768,249
NZ_MT874924.1,7769,249
NZ_MT874924.1,7770,249
NZ_MT874924.1,7771,249
NZ_MT874924.1,7772,249
NZ_MT874924.1,7773,249
NZ_MT874924.1,7774,249
NZ_MT874924.1,7775,249
NZ_MT874924.1,7776,249
NZ_MT874924.1,7777,249
NZ_MT874924.1,7778,249
NZ_MT874924.1,7779,174
NZ_MT874924.1,7780,174
NZ_MT874924.1,7781,174
NZ_MT874924.1,7782,174
NZ_MT874924.1,7783,174
NZ_MT874924.1,7784,174
NZ_MT874924.1,7785,174
NZ_MT874924.1,7786,174
NZ_MT874924.1,7787,174
NZ_MT874924.1,7788,174
NZ_MT874924.1,7789,174
NZ_MT874924.1,7790,174
NZ_MT874924.1,7791,174
NZ_MT874924.1,7792,174
NZ_MT874924.1,7793,174
NZ_MT874924.1,7794,174
NZ_MT874924.1,7795,174
NZ_MT874924.1,7796,174
NZ_MT874924.1,7797,174
NZ_MT874924.1,7798,174
NZ_MT874924.1,7799,174
NZ_MT874924.1,7800,174
NZ_MT874924.1,7801,174
NZ_MT874924.1,7802,174
NZ_MT874924.1,7803,174
NZ_MT874924.1,7804,174
NZ_MT874924.1,7805,174
NZ_MT874924.1,7806,174
NZ_MT874924.1,7807,174
NZ_MT874924.1,7808,174
NZ_MT874924.1,7809,174
NZ_MT874924.1,7810,174
NZ_MT874924.1,7811,174
NZ_MT874924.1,7812,174
NZ_MT874924.1,7813,174
NZ_MT874924.1,7814,174
NZ_MT874924.1,7815,174
NZ_MT874924.1,7816,174
NZ_MT874924.1,7817,174
NZ_MT874924.1,7818,174
NZ_MT874924.1,7819,174
NZ_MT874924.1,7820,174
NZ_MT874924.1,7821,174
NZ_MT874924.1,7822,174
NZ_MT874924.1,7823,174
NZ_MT874924.1,7824,174
NZ_MT874924.1,7825,174
NZ_MT874924.1,7826,174
NZ_MT874924.1,7827,174
NZ_MT874924.1,7828,174
NZ_MT874924.1,7829,174
NZ_MT874924.1,7830,174
NZ_MT874924.1,7831,174
NZ_MT874924.1,7832,174
NZ_MT874924.1,7833,174
NZ_MT874924.1,7834,174
NZ_MT874924.1,7835,174
NZ_MT874924.1,7836,174
NZ_MT874924.1,7837,174
NZ_MT874924.1,7838,174
NZ_MT874924.1,7839,174
NZ_MT874924.1,7840,174
NZ_MT874924.1,7841,174
NZ_MT874924.1,7842,174
NZ_MT874924.1,7843,174
NZ_MT874924.1,7844,174
NZ_MT874924.1,7845,174
NZ_MT874924.1,7846,174
NZ_MT874924.1,7847,174
NZ_MT874924.1,7848,174
NZ_MT874924.1,7849,174
NZ_MT874924.1,7850,174
NZ_MT874924.1,7851,174
NZ_MT874924.1,7852,174
NZ_MT874924.1,7853,174
NZ_MT874924.1,7854,174
NZ_MT874924.1,7855,174
NZ_MT874924.1,7856,174
NZ_MT874924.1,7857,174
NZ_MT874924.1,7858,174
NZ_MT874924.1,7859,174
NZ_MT874924.1,7860,174
NZ_MT874924.1,7861,174
NZ_MT874924.1,7862,174
NZ_MT874924.1,7863,174
NZ_MT874924.1,7864,174
NZ_MT874924.1,7865,174
NZ_MT874924.1,7866,174
NZ_MT874924.1,7867,174
NZ_MT874924.1,7868,174
NZ_MT874924.1,7869,174
NZ_MT874924.1,7870,174
NZ_MT874924.1,7871,174
NZ_MT874924.1,7872,174
NZ_MT874924.1,7873,174
NZ_MT874924.1,7874,174
NZ_MT874924.1,7875,174
NZ_MT874924.1,7876,174
NZ_MT874924.1,7877,174
NZ_MT874924.1,7878,174
NZ_MT874924.1,7879,174
NZ_MT874924.1,7880,174
NZ_MT874924.1,7881,174
NZ_MT874924.1,7882,174
NZ_MT874924.1,7883,174
NZ_MT874924.1,7884,174
NZ_MT874924.1,7885,174
NZ_MT874924.1,7886,174
NZ_MT874924.1,7887,174
NZ_MT874924.1,7888,174
NZ_MT874924.1,7889,174
NZ_MT874924.1,7890,174
NZ_MT874924.1,7891,174
NZ_MT874924.1,7892,174
NZ_MT874924.1,7893,174
NZ_MT874924.1,7894,174
NZ_MT874924.1,7895,174
NZ_MT874924.1,7896,174
NZ_MT874924.1,7897,174
NZ_MT874924.1,7898,174
NZ_MT874924.1,7899,174
NZ_MT874924.1,7900,174
NZ_MT874924.1,7901,174
NZ_MT874924.1,7902,174
NZ_MT874924.1,7903,174
NZ_MT874924.1,7904,174
NZ_MT874924.1,7905,174
NZ_MT874924.1,7906,174
NZ_MT874924.1,7907,174
NZ_MT874924.1,7908,174
NZ_MT874924.1,7909,174
NZ_MT874924.1,7910,174
NZ_MT874924.1,7911,174
NZ_MT874924.1,7912,174
NZ_MT874924.1,7913,174
NZ_MT874924.1,7914,174
NZ_MT874924.1,7915,174
NZ_MT874924.1,7916,174
NZ_MT874924.1,7917,174
NZ_MT874924.1,7918,174
NZ_MT874924.1,7919,174
NZ_MT874924.1,7920,174
NZ_MT874924.1,7921,174
NZ_MT874924.1,7922,174
NZ_MT874924.1,7923,174
NZ_MT874924.1,7924,174
NZ_MT874924.1,7925,174
NZ_MT874924.1,7926,174
NZ_MT874924.1,7927,174
NZ_MT874924.1,7928,174
NZ_MT874924.1,7929,174
NZ_MT874924.1,7930,174
NZ_MT874924.1,7931,174
NZ_MT874924.1,7932,174
NZ_MT874924.1,7933,174
NZ_MT874924.1,7934,174
NZ_MT874924.1,7935,174
NZ_MT874924.1,7936,174
NZ_MT874924.1,7937,174
NZ_MT874924.1,7938,174
NZ_MT874924.1,7939,174
NZ_MT874924.1,7940,174
NZ_MT874924.1,7941,174
NZ_MT874924.1,7942,174
NZ_MT874924.1,7943,174
NZ_MT874924.1,7944,174
NZ_MT874924.1,7945,174
NZ_MT874924.1,7946,174
NZ_MT874924.1,7947,174
NZ_MT874924.1,7948,174
NZ_MT874924.1,7949,174
NZ_MT874924.1,7950,174
NZ_MT874924.1,7951,174
NZ_MT874924.1,7952,174
NZ_MT874924.1,7953,174
NZ_MT874924.1,7954,174
NZ_MT874924.1,7955,174
NZ_MT874924.1,7956,174
NZ_MT874924.1,7957,174
NZ_MT874924.1,7958,174
NZ_MT874924.1,7959,174
NZ_MT874924.1,7960,174
NZ_MT874924.1,7961,174
NZ_MT874924.1,7962,174
NZ_MT874924.1,7963,174
NZ_MT874924.1,7964,174
NZ_MT874924.1,7965,174
NZ_MT874924.1,7966,174
NZ_MT874924.1,7967,174
NZ_MT874924.1,7968,174
NZ_MT874924.1,7969,174
NZ_MT874924.1,7970,174
NZ_MT874924.1,7971,174
NZ_MT874924.1,7972,174
NZ_MT874924.1,7973,174
NZ_MT874924.1,7974,174
NZ_MT874924.1,7975,174
NZ_MT874924.1,7976,174
NZ_MT874924.1,7977,174
NZ_MT874924.1,7978,174
NZ_MT874924.1,7979,174
NZ_MT874924.1,7980,174
NZ_MT874924.1,7981,174
NZ_MT874924.1,7982,174
NZ_MT874924.1,7983,174
NZ_MT874924.1,7984,174
NZ_MT874924.1,7985,174
NZ_MT874924.1,7986,174
NZ_MT874924.1,7987,174
NZ_MT874924.1,7988,174
NZ_MT874924.1,7989,174
NZ_MT874924.1,7990,174
NZ_MT874924.1,7991,174
NZ_MT874924.1,7992,174
NZ_MT874924.1,7993,174
NZ_MT874924.1,7994,174
NZ_MT874924.1,7995,174
NZ_MT874924.1,7996,174
NZ_MT874924.1,7997,174
NZ_MT874924.1,7998,174
NZ_MT874924.1,7999,174
NZ_MT874924.1,8000,174
NZ_MT874924.1,8001,174
NZ_MT874924.1,8002,174
NZ_MT874924.1,8003,174
NZ_MT874924.1,8004,174
NZ_MT874924.1,8005,174
NZ_MT874924.1,8006,174
NZ_MT874924.1,8007,174
NZ_MT874924.1,8008,174
NZ_MT874924.1,8009,174
NZ_MT874924.1,8010,174
NZ_MT874924.1,8011,174
NZ_MT874924.1,8012,174
NZ_MT874924.1,8013,174
NZ_MT874924.1,8014,174
NZ_MT874924.1,8015,174
NZ_MT874924.1,8016,174
NZ_MT874924.1,8017,174
NZ_MT874924.1,8018,174
NZ_MT874924.1,8019,174
NZ_MT874924.1,8020,174
NZ_MT874924.1,8021,174
NZ_MT874924.1,8022,174
NZ_MT874924.1,8023,174
NZ_MT874924.1,8024,174
NZ_MT874924.1,8025,174
NZ_MT874924.1,8026,174
NZ_MT874924.1,8027,174
NZ_MT874924.1,8028,174
NZ_MT874924.1,8029,174
NZ_MT874924.1,8030,174
NZ_MT874924.1,8031,174
NZ_MT874924.1,8032,174
NZ_MT874924.1,8033,174
NZ_MT874924.1,8034,174
NZ_MT874924.1,8035,174
NZ_MT874924.1,8036,174
NZ_MT874924.1,8037,174
NZ_MT874924.1,8038,174
NZ_MT874924.1,8039,174
NZ_MT874924.1,8040,174
NZ_MT874924.1,8041,174
NZ_MT874924.1,8042,174
NZ_MT874924.1,8043,174
NZ_MT874924.1,8044,174
NZ_MT874924.1,8045,174
NZ_MT874924.1,8046,174
NZ_MT874924.1,8047,174
NZ_MT874924.1,8048,174
NZ_MT874924.1,8049,174
NZ_MT874924.1,8050,174
NZ_MT874924.1,8051,174
NZ_MT874924.1,8052,166
NZ_MT874924.1,8053,166
NZ_MT874924.1,8054,166
NZ_MT874924.1,8055,166
NZ_MT874924.1,8056,166
NZ_MT874924.1,8057,166
NZ_MT874924.1,8058,166
NZ_MT874924.1,8059,166
NZ_MT874924.1,8060,166
NZ_MT874924.1,8061,166
NZ_MT874924.1,8062,166
NZ_MT874924.1,8063,166
NZ_MT874924.1,8064,166
NZ_MT874924.1,8065,166
NZ_MT874924.1,8066,166
NZ_MT874924.1,8067,166
NZ_MT874924.1,8068,166
NZ_MT874924.1,8069,166
NZ_MT874924.1,8070,166
NZ_MT874924.1,8071,166
NZ_MT874924.1,8072,166
NZ_MT874924.1,8073,166
NZ_MT874924.1,8074,166
NZ_MT874924.1,8075,166
NZ_MT874924.1,8076,166
NZ_MT874924.1,8077,166
NZ_MT874924.1,8078,166
NZ_MT874924.1,8079,166
NZ_MT874924.1,8080,166
NZ_MT874924.1,8081,166
NZ_MT874924.1,8082,166
NZ_MT874924.1,8083,166
NZ_MT874924.1,8084,166
NZ_MT874924.1,8085,166
NZ_MT874924.1,8086,166
NZ_MT874924.1,8087,166
NZ_MT874924.1,8088,166
NZ_MT874924.1,8089,166
NZ_MT874924.1,8090,166
NZ_MT874924.1,8091,166
NZ_MT874924.1,8092,166
NZ_MT874924.1,8093,166
NZ_MT874924.1,8094,166
NZ_MT874924.1,8095,166
NZ_MT874924.1,8096,166
NZ_MT874924.1,8097,159
NZ_MT874924.1,8098,159
NZ_MT874924.1,8099,159
NZ_MT874924.1,8100,159
NZ_MT874924.1,8101,159
NZ_MT874924.1,8102,159
NZ_MT874924.1,8103,159
NZ_MT874924.1,8104,159
NZ_MT874924.1,8105,159
NZ_MT874924.1,8106,159
NZ_MT874924.1,8107,159
NZ_MT874924.1,8108,159
NZ_MT874924.1,8109,159
NZ_MT874924.1,8110,159
NZ_MT874924.1,8111,159
NZ_MT874924.1,8112,159
NZ_MT874924.1,8113,159
NZ_MT874924.1,8114,159
NZ_MT874924.1,8115,159
NZ_MT874924.1,8116,159
NZ_MT874924.1,8117,159
NZ_MT874924.1,8118,159
NZ_MT874924.1,8119,159
NZ_MT874924.1,8120,159
NZ_MT874924.1,8121,159
NZ_MT874924.1,8122,159
NZ_MT874924.1,8123,159
NZ_MT874924.1,8124,158
NZ_MT874924.1,8125,158
NZ_MT874924.1,8126,158
NZ_MT874924.1,8127,158
NZ_MT874924.1,8128,158
NZ_MT874924.1,8129,158
NZ_MT874924.1,8130,158
NZ_MT874924.1,8131,158
NZ_MT874924.1,8132,158
NZ_MT874924.1,8133,158
NZ_MT874924.1,8134,158
NZ_MT874924.1,8135,158
NZ_MT874924.1,8136,158
NZ_MT874924.1,8137,158
NZ_MT874924.1,8138,158
NZ_MT874924.1,8139,158
NZ_MT874924.1,8140,158
NZ_MT874924.1,8141,158
NZ_MT874924.1,8142,158
NZ_MT874924.1,8143,158
NZ_MT874924.1,8144,158
NZ_MT874924.1,8145,158
NZ_MT874924.1,8146,158
NZ_MT874924.1,8147,158
NZ_MT874924.1,8148,158
NZ_MT874924.1,8149,158
NZ_MT874924.1,8150,158
NZ_MT874924.1,8151,158
NZ_MT874924.1,8152,158
NZ_MT874924.1,8153,158
NZ_MT874924.1,8154,158
NZ_MT874924.1,8155,158
NZ_MT874924.1,8156,158
NZ_MT874924.1,8157,158
NZ_MT874924.1,8158,158
NZ_MT874924.1,8159,158
NZ_MT874924.1,8160,158
NZ_MT874924.1,8161,158
NZ_MT874924.1,8162,158
NZ_MT874924.1,8163,158
NZ_MT874924.1,8164,158
NZ_MT874924.1,8165,158
NZ_MT874924.1,8166,158
NZ_MT874924.1,8167,158
NZ_MT874924.1,8168,158
NZ_MT874924.1,8169,158
NZ_MT874924.1,8170,158
NZ_MT874924.1,8171,158
NZ_MT874924.1,8172,158
NZ_MT874924.1,8173,158
